"code_demarche","FINESS_EJ","FINESS_EG","RS_eg","Site_Principal"
30112,460780216,460785595,"CENTRE HOSPITALIER DE CAHORS-JEAN ROUGIER-SLD","False"
30113,190000067,190000034,"CENTRE HOSPITALIER DE BORT LES ORGUES","True"
30113,190000067,190002725,"CENTRE HOSPITALIER DE BORT LES ORGUES-SLD","False"
30116,190002519,190005165,"USLD CORNIL","True"
30116,190002519,190012476,"CH JEAN-MARIE DAUZIER - SSR - CORNIL","False"
30117,070780374,070000195,"CENTRE HOSPITALIER DE TOURNON","True"
30118,710780263,710002668,"CH DE MACON - HDJ PSYCHIATRIE ADULTES","False"
30118,710780263,710011560,"CH DE MACON-CMP MÂCON","False"
30118,710780263,710780297,"CH DE MACON-BEL AIR SSR","False"
30118,710780263,710972423,"CH DE MACON-SLD","False"
30118,710780263,710973918,"CH DE MACON-CATTP PARAY","False"
30118,710780263,710977323,"CH DE MACON-CATTP MÂCON","False"
30118,710780263,710977331,"CH DE MACON-APPARTEMENTS THERAPEUTIQUES","False"
30118,710780263,710977653,"CH DE MACON-CMP PARAY LE MONIAL","False"
30118,710780263,710978289,"CENTRE HOSPITALIER LES CHANAUX","True"
30118,710781089,710978131,"CENTRE HOSPITALIER DU CLUNISOIS - Site Julien Griffon","False"
30118,710781360,710978180,"CENTRE HOSPITALIER BELNAY","False"
30121,130000599,130781479,"HOPITAL PRIVE DE LA CASAMANCE","True"
30122,540008398,540005196,"ETABLISSEMENT SOINS DE SUITE LE CHATEAU BACCARAT","True"
30124,"2B0003891","2B0003917","LA VILLA DE SAN ORNELLO","True"
30125,060000247,060780525,"CLINIQUE DU VAL D'ESTREILLES","True"
30126,750720575,950150052,"CLINIQUE FSEF BOUFFEMONT","True"
30127,590004552,590782280,"CLINIQUE SAINT ROCH - ETABLISSEMENT DE DENAIN","False"
30127,590004552,590783189,"CLINIQUE SAINT ROCH - ETABLISSEMENT DE MARCHIENNES","False"
30127,590004552,590809703,"CLINIQUE SAINT-ROCH CAMBRAI","True"
30128,340000280,340780667,"CLINIQUE DU PARC DE CASTELNAU-LE-LEZ","True"
30129,940110018,940000573,"CENTRE HOSPITALIER INTERCOMMUNAL DE CRETEIL","True"
30129,940110018,940806540,"CHI DE CRETEIL CATTP","False"
30129,940110018,940808140,"CHI DE CRETEIL - CMP INFANTO-JUVENILE","False"
30130,870002466,870003019,"CMP BEAUBREUIL","False"
30130,870002466,870006137,"CENTRE HOSPITALIER ESQUIROL","True"
30130,870002466,870008448,"CENTRE PROXI ST LEONARD - HOPITAL JOUR","False"
30130,870002466,870008455,"Hôpital de Jour - CMP Magnac Laval","False"
30130,870002466,870013919,"CH ESQUIROL-ATELIER D'ACTIVITE THERAPEUTIQUE","False"
30130,870002466,870016607,"CENTRE PROXI BASSIN AREDIEN - HOP JOUR","False"
30130,870002466,870016615,"HJ CMP ST Junien","False"
30130,870002466,870016649,"CENTRE PROXIMITE BASSIN AREDIEN - CMP","False"
30130,870002466,870016656,"Hôpital de Jour CMP Sainte Claire","False"
30130,870002466,870017332,"HJ - CMP Van Gogh","False"
30130,870002466,870017712,"UNITE DE SOINS INTENSIFS DU SOIR","False"
30132,160000501,160000345,"CENTRE HOSPITALIER CAMILLE CLAUDEL","True"
30132,160000501,160007894,"HOPITAL DE JOUR LA PASSERELLE","False"
30132,160000501,160007910,"CH CAMILLE CLAUDEL-HOPITAL DE JOUR/CMP/CATTP DOREMI","False"
30132,160000501,160007985,"CH CAMILLE CLAUDEL-FOYER EN RESEAU","False"
30132,160000501,160007993,"CH CAMILLE CLAUDEL-HOPITAL DE JOUR/CMP/CH PEGUY","False"
30132,160000501,160008017,"CH CAMILLE CLAUDEL-HOPITAL DE JOUR/CPM/CATTP PATIPATA","False"
30132,160000501,160008025,"CH CAMILLE CLAUDEL-HOPITAL DE JOUR CHASSENEUIL","False"
30132,160000501,160008033,"CH CAMILLE CLAUDEL-HOPITAL DE JOUR/CMP/CATTP RUFFEC","False"
30132,160000501,160008066,"CMP - CATTP COGNAC","False"
30132,160000501,160008116,"CH CAMILLE CLAUDEL - UNITE DE CONSULTATION MEDICO PSYCHOLOGIQUE","False"
30132,160000501,160008140,"CH CAMILLE CLAUDEL - CMP/CATTP ADULTES","False"
30132,160000501,160008348,"CH CAMILLE CLAUDEL - HOPITAL DE JOUR ESPACE WINICOTT","False"
30132,160000501,160008934,"CH CAMILLE CLAUDEL - CMP/CATTP PONTREAU","False"
30132,160000501,160009213,"CMP/CATTP SOYAUX","False"
30132,160000501,160010369,"CH CAMILLE CLAUDEL - CMP GAUDICHAUD","False"
30132,160000501,160012589,"CH CAMILLE CLAUDEL - CMP/CATTP","False"
30132,160000501,160012639,"CH CAMILLE CLAUDEL - CMP/CATTP BARBEZIEUX","False"
30132,160000501,160013223,"HOPITAL DE JOUR LE TREMPLIN","False"
30132,160000501,160015350,"CMP JUDICIAIRE MAGRITTE","False"
30132,160000501,160017240,"CH CAMILLE CLAUDEL - SITE JEAN DOUCET","False"
30132,160000501,160018776,"CH Camille Claudel - Hôpital de jour d'addictologie","False"
30133,760000307,760780619,"CLINIQUE SAINT HILAIRE","True"
30134,020000048,020000097,"CENTRE HOSPITALIER DE LA FERE","True"
30135,420780660,420000242,"CENTRE HOSPITALIER GEORGES CLAUDINON","True"
30136,620100685,620000257,"CENTRE HOSPITALIER DR SCHAFFNER","True"
30136,620100685,620003475,"CH DR SCHAFFNER - CENTRE DE TRAITEMENT DES DEPENDANCES","False"
30136,620100685,620008029,"CMP DE BULLY LES MINES","False"
30136,620100685,620025395,"CH DR SCHAFFNER - CATTP","False"
30136,620100685,620025403,"CH DR SCHAFFNER - HOPITAL DE JOUR PSY INFANTO JUVENILE","False"
30136,620100685,620026252,"CH DR SCHAFFNER - CENTRE DE SANTE MENTALE JB PUSSIN","False"
30136,620100685,620108365,"CH DR SCHAFFNER - HOPITAL DE JOUR PSY D'AVION","False"
30136,620100685,620114546,"CH DR SCHAFFNER - CMP ADULTES AVION","False"
30136,620100685,620114934,"CH DR SCHAFFNER - CMP ENFANTS LENS AVION","False"
30136,620100685,620115246,"CH DR SCHAFFNER - CMP ADULTES CH LENS","False"
30136,620100685,620115253,"CMP ENFANTS BULLY LIEVIN CH DE LENS","False"
30137,750810814,570000596,"HOPITAL D'INSTRUCTION DES ARMEES LEGOUEST","True"
30138,290021542,290000033,"CENTRE HOSPITALIER DES PAYS DE MORLAIX","True"
30138,290021542,290000553,"CH DES PAYS DE MORLAIX - CENTRE MEDICAL LE GUERVENAN","False"
30138,290021542,290004159,"CH DES PAYS DE MORLAIX - CENTRE DE ROZ AR SCOUR","False"
30138,290021542,290008291,"CH DES PAYS DE MORLAIX - SLD","False"
30138,290021542,290016690,"CH DES PAYS DE MORLAIX - HOPITAL DE JOUR POUR ENFANTS CARHAIX","False"
30138,290021542,290016708,"CH DES PAYS DE MORLAIX - HOPITAL DE JOUR POUR ENFANTS LESNEVEN","False"
30138,290021542,290016716,"CH DES PAYS DE MORLAIX - HOPITAL DE JOUR DE MORLAIX","False"
30138,290021542,290016724,"CH DES PAYS DE MORLAIX - HOPITAL DE JOUR SAINT POL DE LEON","False"
30138,290021542,290016740,"CH DES PAYS DE MORLAIX - HOPITAL DE JOUR LANDIVISIAU","False"
30138,290021542,290018357,"CH DES PAYS DE MORLAIX - CMP/CATTP DE LESNEVEN","False"
30138,290021542,290024082,"CH DES PAYS DE MORLAIX - HOPITAL DE JOUR TY GUEN","False"
30138,290021542,290024090,"CH DES PAYS DE MORLAIX - HOPITAL DE JOUR HENT TREUZ","False"
30138,290021542,290024140,"CH DES PAYS DE MORLAIX - HOPITAL DE JOUR JEAN BART","False"
30138,290021542,290024165,"CH DES PAYS DE MORLAIX - CMP CATTP DE SAINT MARTIN DES CHAMPS","False"
30138,290021542,290024207,"CH DES PAYS DE MORLAIX - HOPITAL DE JOUR DE CARHAIX PLOUGUER","False"
30138,290021542,290024223,"CH DES PAYS DE MORLAIX - CMP/CATTP CARHAIX PLOUGUER","False"
30138,290021542,290034743,"CMP CATTP LANDIVISIAU","False"
30138,290021542,290034768,"CMP CATTP HUELGOAT","False"
30138,290021542,290034784,"CMPI LE FOLGOET","False"
30138,290021542,290039858,"ANTENNE CMP CLEDER","False"
30138,290021542,290039866,"ANTENNE CMP PLEYBEN","False"
30138,290021542,290039874,"ANTENNE CMP GUERLESQUIN","False"
30138,290021542,290039882,"SOINS À DOMICILE CH MORLAIX","False"
30138,290021542,290040013,"CMP CATTP DE VINCI MORLAIX","False"
30139,590799730,660010422,"POLE PEDIATRIQUE DE CERDAGNE HTP","False"
30139,590799730,660780321,"POLE PEDIATRIQUE DE CERDAGNE","True"
30140,260016910,260000120,"HOPITAUX DROME NORD - SITE DE ROMANS","True"
30140,260016910,260000203,"HOPITAUX DROME NORD - SAINT VALLIER","False"
30141,560000416,560002081,"CLINIQUE DU GOLFE","True"
30142,590782215,590000618,"CENTRE HOSPITALIER DE VALENCIENNES","True"
30142,590782215,590007001,"CH VALENCIENNES-CMP 59I09 ENFANT ST AMAND LES EAUX","False"
30142,590782215,590007027,"CH VALENCIENNES- CATTP 59G31 & 59G32","False"
30142,590782215,590041422,"CH VALENCIENNES-APPARTEMENTS THERAPEUTIQUES FRESNES SUR ESCAUT","False"
30142,590782215,590046728,"CENTRE DE JOUR BRUAY SUR ESCAUT","False"
30142,590782215,590046736,"CENTRE PEDOPSYCHIATRIE DE JOUR 59I09","False"
30142,590782215,590064119,"CTRE DE JOUR FROISSART -SECTEUR 59G32","False"
30142,590782215,590064416,"INSTITUT DE SSR JEAN STABLINSKI","False"
30142,590782215,590071767,"CMP ADULTE BRUAY","False"
30142,590782215,590071775,"CATTP ADULTE BRUAY","False"
30142,590782215,590071783,"CATTP ADULTE FRESNES","False"
30142,590782215,590071791,"CMP INFANTO-JUVENILE SAINT-SAULVE","False"
30142,590782215,590071809,"CATTP INFANTO-JUVENILE SAINT-SAULVE","False"
30142,590782215,590071817,"CATTP ADULTE MAISON D'ARRÊT","False"
30142,590782215,590071825,"CATTP INFANTO-JUVENILE DESANDROUIN","False"
30142,590782215,590071833,"CATTP INFANTO-JUVENILE SAINT-AMAND","False"
30142,590782215,590071841,"CATTP INFANTO-JUVENILE CONDÉ","False"
30142,590782215,590805891,"CH DE VALENCIENNES- CMP Psychiatrie Adulte - St Saulve","False"
30142,590782215,590805941,"CH DE VALENCIENNES- CMP 59G32","False"
30142,590782215,590806063,"CH DE VALENCIENNES-CMP Psychiatrie infanto-juvénile","False"
30142,590782215,590808416,"CH DE VALENCIENNES-HOPITAL DE JOUR  ENFANTS DENAIN","False"
30142,590782215,590808424,"CH DE VALENCIENNES-HOPITAL DE JOUR  ADULTES","False"
30142,590782215,590812749,"CH DE VALENCIENNES- USLD","False"
30142,590782215,590815213,"CMP - Psychiatrie infanto-juvénile","False"
30143,690782230,690000583,"CENTRE HOSPITALIER DE BELLEVILLE","True"
30143,690782230,690000591,"CENTRE HOSPITALIER DE BEAUJEU","False"
30145,920031721,690780507,"CLINIQUE MEDICALE DE CHAMPVERT","True"
30146,920028560,420011728,"CENTRE MEDICAL DE L'ARGENTIERE -SAINT ETIENNE","False"
30146,920028560,690000401,"CENTRE MEDICAL DE L'ARGENTIERE SITE AVEIZE","True"
30148,280000142,280000050,"CENTRE HOSPITALIER HENRI EY","True"
30148,280000142,280005042,"CENTRE HOSPITALIER HENRI EY - HOPITAL DE JOUR ET CATTP","False"
30148,280000142,280005067,"CENTRE HOSPITALIER HENRI EY - CMP/HJ BONNEVAL ET CENTRE D'ACCUEIL THERAPEUTIQUE","False"
30148,280000142,280005075,"CENTRE HOSPITALIER HENRI EY - CMP /CATTP CHARTRES","False"
30148,280000142,280005083,"CENTRE HOSPITALIER HENRI EY - CMP LES VALLEES ET CATTP","False"
30148,280000142,280005117,"CENTRE HOSPITALIER HENRI EY - CMP/HJ ET CATTP CHATEAUDUN","False"
30148,280000142,280006263,"CENTRE HOSPITALIER HENRI EY - SITE MORANCEZ - ADDICTOLOGIE","False"
30148,280000142,280006750,"CENTRE HOSPITALIER HENRI EY - HOPITAL DE JOUR MUTUALISE - LA PARENTHESE","False"
30148,280000142,280007519,"CENTRE HOSPITALIER HENRI EY - SITE DU COUDRAY","False"
30148,280000142,280504705,"CENTRE HOSPITALIER HENRI EY - SLD","False"
30148,280000142,280505918,"CENTRE HOSPITALIER HENRI EY - CMP / HOPITAL DE JOUR CLARA FILLEUL /CATTP BONNEVAL","False"
30149,340780477,340000199,"CHU MONTPELLIER","True"
30149,340780477,340007939,"CONSULTATIONS DEPART ANTI TUBERCULEUSE - CHU MONTPELLIER","False"
30149,340780477,340007988,"CENTRE DEPISTAGE SIDA HEPATITES - CHU MONTPELLIER","False"
30149,340780477,340008275,"CENTRE ANTONIN BALMES - CHU MONTPELLIER","False"
30149,340780477,340014257,"CENTRE DE RESSOURCES POUR L'AUTISME","False"
30149,340780477,340020304,"HJ PSYCHIATRIE ADULTES UNITE GIGNAC","False"
30149,340780477,340020312,"HJ PSYCHIATRIE ADULTES PERE SOULAS","False"
30149,340780477,340020320,"HJ PSYCHIATRIE ADULTES ARCEAUX VOLONTA","False"
30149,340780477,340020338,"HJ PSYCHIATRIE ADULTES MAISON EURYDICE","False"
30149,340780477,340020346,"HJ PSYCHIATRIE ADULTES CHAMPOLLION","False"
30149,340780477,340020353,"HJ PSYCHIATRIE ADULTES CLOS DU MOULIN","False"
30149,340780477,340020361,"HJ PSYCHIATRIE ADULTES LA MAIRE","False"
30149,340780477,340780485,"HOPITAL LA COLOMBIERE - CHU MONTPELLIER","False"
30149,340780477,340782036,"HOPITAL SAINT-ELOI  - CHU MONTPELLIER","False"
30149,340780477,340782085,"HOPITAL GUI DE CHAULIAC - CHU MONTPELLIER","False"
30149,340780477,340782481,"CENTRE DE SOINS BELLEVUE - CHU MONTPELLIER","False"
30149,340780477,340782531,"CENTRE CONSULTATION SOINS DENTAIRES - CHU MONTPELLIER","False"
30149,340780477,340785161,"HOPITAL LAPEYRONIE - CHU MONTPELLIER","False"
30149,340780477,340787035,"HOPITAL DE JOUR  /CMP LES HAUTS DE MASSANE","False"
30149,340780477,340787043,"CMP POINT DE REPERE - CHU MONTPELLIER","False"
30149,340780477,340787084,"CMP ADULTES LUNEL - CHU MONTPELLIER","False"
30149,340780477,340787092,"CMP LA POMPIGNANE - CHU MONTPELLIER","False"
30149,340780477,340787134,"CMP DHM ADULTES HYGIENE MENTALE PUSSIN - CHU MONTPELLIER","False"
30149,340780477,340787225,"CMP INFANTILE LUNEL - CHU MONTPELLIER","False"
30149,340780477,340796002,"CENTRE DE PLANIFICATION - CHU MONTPELLIER","False"
30149,340780477,340796663,"HOPITAL ARNAUD DE VILLENEUVE - C.H.U. DE MONTPELLIER","False"
30150,640007019,640018255,"CLINIQUE CHATEAU CARADOC","True"
30153,920030269,130783764,"CLINIQUE MON REPOS","True"
30154,060000361,060780715,"CLINIQUE SAINT GEORGE","True"
30155,640000337,640780672,"CLINIQUE DE MEDECINE PHYSIQUE  MARIENIA","True"
30156,540003019,540001286,"INSTITUT DE CANCEROLOGIE DE LORRAINE ICL ALEXIS VAUTRIN","True"
30157,130784127,050007533,"UNITÉ DE RADIOTHÉRAPIE DE GAP","False"
30157,130784127,130001647,"INSTITUT PAOLI-CALMETTES","True"
30158,220024384,220000327,"CLINIQUE DU VAL JOSSELIN","True"
30160,470000381,470000563,"CENTRE HOSPITALIER DEPARTEMENTAL DE LA CANDELIE","True"
30160,470000381,470008244,"CHD DE CANDELIE-HOPITAL DE JOUR/CMPI/CATTP LES 3 ROSIERS","False"
30160,470000381,470008251,"CHD DE CANDELIE-HOPITAL DE JOUR/CMPI/CATTP ARAUCARIA","False"
30160,470000381,470008301,"CHD DE CANDELIE-HOPITAL DE JOUR/CMPI/CATTP  LES OYATS","False"
30160,470000381,470008335,"CENTRE DE SOINS DR JEAN LUC GEOFFROY","False"
30160,470000381,470008582,"CHD DE CANDELIE-HOPITAL DE JOUR/CATTP VAN GOGH","False"
30160,470000381,470008608,"Les jardins de Capel","False"
30160,470000381,470008616,"CHD DE CANDELIE-HOPITAL DE JOUR/CMPI/CATTP LES CAFANILHS","False"
30160,470000381,470008632,"CHD LA CANDELIE-CMPI/CATTP DE L'ALBRET","False"
30160,470000381,470010638,"CHD LA CANDELIE-ATELIER THERAPEUTIQUE","False"
30160,470000381,470013798,"CMP LA GOMETTE / ESHOP / EARS - AGEN","False"
30160,470000381,470013848,"CMP DU TREC - MARMANDE","False"
30160,470000381,470016916,"CMP LESURIRAY - TONNEINS","False"
30160,470000381,470016924,"CMP SOUSSIAL - MIRAMONT DE GUYENNE","False"
30160,470000381,470017112,"CMP ADULTES MIRAMONT","False"
30160,470000381,470017138,"CMP CASTELJALOUX","False"
30160,470000381,470017146,"USMP MAISON D'ARRET AGEN","False"
30160,470000381,470017153,"USMP CENTRE DE DETENTION EYSSES","False"
30160,470000381,470017161,"CMP RESEDA","False"
30165,210000105,210780292,"CLINIQUE LES ROSIERS","True"
30166,690000195,690780358,"CLINIQUE DU VAL D'OUEST - VENDOME","True"
30167,720000025,720000033,"CENTRE HOSPITALIER DU MANS","True"
30167,720000025,720005909,"USLD CH DROUET CENTRE HOSPITALIER DU MANS","False"
30167,720000025,720014422,"USLD CH DU MANS","False"
30168,590805628,590797387,"CENTRE DE READAPTATION FONCTIONNELLE L'ESPOIR","True"
30169,840000079,840000434,"CENTRE HOSPITALIER DE L'ISLE SUR LA SORGUE","True"
30171,750721391,370000341,"CSSRA MALVAU Site non visité car bascule totalement dans le médico-social en janvier 2026","False"
30171,750721391,750007999,"HOPITAL DE JOUR ET CMP POUR ENFANTS HAXO","False"
30171,750721391,750170102,"INSTITUT PAUL SIVADON","True"
30171,750721391,750170219,"CENTRE FRANCOISE GREMY","False"
30171,750721391,750470015,"CENTRE PSYCHOMEDICAL ET SOCIAL","False"
30171,750721391,750510042,"FOYER DE POST-CURE L'ELAN RETROUVE","False"
30171,750721391,750827214,"CPS PARIS","False"
30171,750721391,750830176,"HOPITAL DE JOUR ADDICTOLOGIE ET PSYCHIATRIE","False"
30171,750721391,780140075,"CENTRE SPECIALISE GILBERT RABY","False"
30171,750721391,920170016,"HOPITAL DE JOUR D'ANTONY","False"
30171,750721391,920170081,"HOPITAL DE JOUR ATELIER THERAPEUTIQUE","False"
30171,750721391,920710951,"CENTRE PSYCHOTHERAPIQUE DE JOUR DE FONTENAY AUX ROSES","False"
30171,750721391,920815123,"HOPITAL DE JOUR L'ELAN RETROUVE MALAKOFF","False"
30171,750721391,940170137,"HOPITAL DE JOUR  DE CHEVILLY  LARUE","False"
30171,750721391,940812662,"HOPITAL DE JOUR D'ORLY","False"
30172,760000273,760920918,"CENTRE DE REEDUCATION MERIDIENNE ROUEN","False"
30172,760000273,760921809,"CLINIQUE DE L'EUROPE","True"
30173,930000658,930300595,"HOPITAL DU VERT GALANT","True"
30174,570000513,570001016,"EPSM METZ-JURY","True"
30174,570000513,570004176,"CHS DE JURY-CLINIQUE TIVOLI","False"
30174,570000513,570012898,"CHS DE JURY-CMP/CATTP ADULTES METZ","False"
30174,570000513,570012906,"CHS DE JURY-CMP/CATTP ADULTES METZ-NORD","False"
30174,570000513,570012914,"CHS DE JURY-CMP/CATTP ADULTES METZ","False"
30174,570000513,570012930,"CHS JURY-CMP ADULTES CLOUANGE","False"
30174,570000513,570012948,"CHS JURY-CMP ADULTES HAYANGE","False"
30174,570000513,570012963,"CHS JURY-CMP ENFANT HAGONDANGE","False"
30174,570000513,570013813,"CHS DE JURY HOPITAL JOUR ENFANT MAIZIERES","False"
30174,570000513,570023291,"CH DE JURY-CENTRE D'ACCUEIL ET DE CRISE + SPUL","False"
30174,570000513,570024489,"CH DE JURY - CMP ADULTES DE FAMECK","False"
30174,570000513,570024505,"CH DE JURY - CMP NICOLAS JUNG ENFANTS METZ DEVANT LES PONTS","False"
30174,570000513,570024513,"CH DE JURY - CMP ADOLESCENTS DE LA MOSELLE","False"
30174,570000513,570027755,"CENTRE CONSULTATIONS ET SOINS CHS JURY","False"
30174,570000513,570028555,"CTRE DE REHABILITATION DE JOUR ADULTES","False"
30174,570000513,570028662,"HOSPITALISATION DE JOUR EN ADDICTO","False"
30175,340780055,340000033,"CENTRE HOSPITALIER DE BEZIERS","True"
30175,340780055,340008028,"CHS DE BEZIERS-CENTRE DEPISTAGE GRATUIT SIDA HEPATITES","False"
30175,340780055,340008069,"CHS DE BEZIERS-CONSULTATION DEPART ANTI TUBERCULEUSE","False"
30175,340780055,340010198,"CAJ CH BEZIERS","False"
30175,340780055,340016732,"CH DE BEZIERS-HOPITAL DE JOUR PSY ADULTES PERREAL","False"
30175,340780055,340016765,"CMPEA HJ ANNE FRANCK BEZIERS","False"
30175,340780055,340017771,"SSR - CENTRE HOSPITALIER DE BEZIERS","False"
30175,340780055,340017854,"UNITE DE CONSULTATIONS & DE SOINS AMBULATOIRES","False"
30175,340780055,340021211,"HAD - CENTRE HOSPITALIER DE BEZIERS","False"
30175,340780055,340021724,"CMP 11 SITE PERREAL BEZIERS","False"
30175,340780055,340021732,"CMP 10 SITE PERREAL BEZIERS","False"
30175,340780055,340026806,"CMPEA BEDARIEUX","False"
30175,340780055,340782622,"CH DE BEZIERS-CENTRE PSYCHOTHERAPIQUE DU CAMILLE CLAUDEL","False"
30175,340780055,340787191,"CH DE BEZIERS-CMP ADULTES","False"
30175,340780055,340787282,"CH DE BEZIERS-CMP INFANTO JUVENIL","False"
30175,340780055,340787308,"CH DE BEZIERS-CMP INFANTO JUVENIL","False"
30175,340780055,340787316,"CH DE BEZIERS-CMP INFANTO JUVENIL","False"
30175,340780055,340787340,"CH DE BEZIERS-HOPITAL DE JOUR ET CMP ADULTES","False"
30175,340780055,340787357,"CH DE BEZIERS-CMP/HOPITAL DE JOUR","False"
30175,340780055,340787829,"HJ + CMP PSY ADULTES PEZENAS","False"
30175,340780055,340795947,"CH DE BEZIERS-CENTRE DE PLANIFICATION","False"
30175,340780055,340796150,"CH DE BEZIERS-USLD","False"
30176,070780358,070000179,"CENTRE HOSPITALIER D'ANNONAY","True"
30177,190000042,190013219,"CH DUBOIS - SITE CH COEUR CORREZE","False"
30177,190000059,190000026,"CENTRE HOSPITALIER DE TULLE","True"
30177,190000059,190002493,"CH DE TULLE - SSR SITE LE CHANDOU","False"
30177,190000059,190002741,"CH DE TULLE - USLD SITE LE CHANDOU","False"
30177,190000059,190010892,"ANTENNE DU SMUR DE TULLE - CH D'USSEL","False"
30177,190000059,190011064,"CH DE TULLE-CMP-CATTP","False"
30177,190000059,190011197,"CMPR- CH DE TULLE - SITE DES NEUFS PIERRES","False"
30178,130002173,130785389,"CLINIQUE CHANTECLER","True"
30179,920001070,920310026,"CLINIQUE LES PERVENCHES","True"
30180,540014081,540000072,"MAISON HOSPITALIERE DE BACCARAT","True"
30180,540014081,540012747,"USLD - MAISON HOSPITALIERE DE  BACCARAT","False"
30181,870000023,870000098,"CENTRE HOSPITALIER DE SAINT-JUNIEN","True"
30181,870000023,870002516,"CENTRE HOSPITALIER DE SAINT JUNIEN-SSR","False"
30181,870000023,870005931,"CENTRE HOSPITALIER DE SAINT JUNIEN-SLD","False"
30183,190000042,190000018,"CENTRE HOSPITALIER DE BRIVE","True"
30183,190000042,190004507,"CENTRE MEDICO PSYCHOLOGIQUE","False"
30183,190000042,190005199,"PEDOPSYCHIATRIE - BEL AIR - CH BRIVE","False"
30183,190000042,190005470,"UNITE SOINS LONGUE DUREE - C2GC - CH BRIVE","False"
